EXP_FOLDER,B,n_i,phi_true,seed,method,Beta,Beta_vec,Phi,Sigmasq,Tausq,ELBO,tau_selected,results_path
vary_B2,100,6,2,6,GPmodel,7.963462353,,0.524890514,3.529312293,0.842439097,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_6.pt
vary_B2,100,6,2,6,VI_best_tau_by_ELBO,8.187153816,,0.226367608,4.838806377,1.532217808,-1096.733521,0.2,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_6.pt
vary_B2,100,6,2,7,GPArealModel,7.768147469,,0.938999167,2.713497639,1.554112506,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_7.pt
vary_B2,100,6,2,7,GPmodel,7.924294472,,0.952147774,1.765981299,1.102991997,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_7.pt
vary_B2,100,6,2,7,VI_best_tau_by_ELBO,8.000738144,,0.226924062,3.587088577,1.645098157,-1085.236035,0.2,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_7.pt
vary_B2,100,6,2,8,GPArealModel,8.159818649,,0.941858128,2.413549269,1.278273158,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_8.pt
vary_B2,100,6,2,8,GPmodel,7.90944767,,0.918388254,1.822424054,1.219229686,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_8.pt
vary_B2,100,6,2,8,VI_best_tau_by_ELBO,8.231250763,,0.22567524,2.657608241,1.766692901,-1078.509766,0.2,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_8.pt
vary_B2,100,6,2,9,GPArealModel,7.685027122,,0.285007924,5.01706421,1.208678448,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_9.pt
vary_B2,100,6,2,9,GPmodel,7.916439056,,0.35976395,3.490704551,1.110223241,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_9.pt
vary_B2,100,6,2,9,VI_best_tau_by_ELBO,8.118106842,,0.225688636,3.638042219,1.625899733,-1092.612866,0.2,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_9.pt
vary_B2,100,6,2,10,GPArealModel,7.570508003,,0.344189298,6.78710359,1.028237011,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_10.pt
vary_B2,100,6,2,10,GPmodel,7.928418636,,0.35757916,4.071924252,1.028628965,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_10.pt
vary_B2,100,6,2,10,VI_best_tau_by_ELBO,8.161870003,,0.225994155,5.358949978,1.408464182,-1094.531299,0.2,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_10.pt
vary_B2,100,6,2,11,GPArealModel,8.049381256,,0.630407003,3.05360177,1.384438254,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_11.pt
vary_B2,100,6,2,11,GPmodel,7.930668354,,0.721279097,2.126815895,1.100616363,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_11.pt
vary_B2,100,6,2,11,VI_best_tau_by_ELBO,8.149891853,,0.226710752,3.846267807,1.60138017,-1084.571313,0.2,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_11.pt
vary_B2,100,6,2,12,GPArealModel,7.383392811,,0.292955603,5.314619483,0.933024754,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_12.pt
vary_B2,100,6,2,12,GPmodel,7.973422527,,0.355468315,3.900869583,0.974704434,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_12.pt
vary_B2,100,6,2,12,VI_best_tau_by_ELBO,8.074174881,,0.227081791,5.17686319,1.308567222,-1079.854199,0.2,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_12.pt
vary_B2,100,6,2,13,GPArealModel,7.712444782,,0.43805924,5.158759011,1.763755176,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_13.pt
vary_B2,100,6,2,13,GPmodel,7.992279053,,0.535652236,2.764744163,1.297560093,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_13.pt
vary_B2,100,6,2,13,VI_best_tau_by_ELBO,8.121073723,,0.225600854,4.459774179,1.68278456,-1108.715063,0.2,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_13.pt
vary_B2,100,6,2,14,GPArealModel,7.850308418,,0.649215948,3.1188052,1.18622719,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_14.pt
vary_B2,100,6,2,14,GPmodel,7.959502697,,0.712745932,2.075248741,1.365459677,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_14.pt
vary_B2,100,6,2,14,VI_best_tau_by_ELBO,8.248752594,,0.225598723,3.059893589,1.855058176,-1102.542358,0.2,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_14.pt
vary_B2,100,6,2,15,GPArealModel,7.708341122,,0.439570078,4.358115327,1.196029055,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_15.pt
vary_B2,100,6,2,15,GPmodel,7.934854031,,0.619742455,2.414371705,1.227705065,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_15.pt
vary_B2,100,6,2,15,VI_best_tau_by_ELBO,8.099390984,,0.225740835,3.869125688,1.681975349,-1098.720508,0.2,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_15.pt
vary_B2,100,6,2,16,GPArealModel,7.845686913,,0.425692764,5.047000986,0.986974383,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_16.pt
vary_B2,100,6,2,16,GPmodel,7.931742668,,0.445189528,3.130434874,1.178972332,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_16.pt
vary_B2,100,6,2,16,VI_best_tau_by_ELBO,8.155193329,,0.226016819,4.192193687,1.696892129,-1110.050513,0.2,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_16.pt
vary_B2,100,6,2,17,GPArealModel,8.328605652,,0.853906447,2.573397389,1.812361981,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_17.pt
vary_B2,100,6,2,17,GPmodel,7.929801464,,0.784689875,2.02424441,0.989906688,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_17.pt
vary_B2,100,6,2,17,VI_best_tau_by_ELBO,8.307367325,,0.226017296,3.204507321,1.694882009,-1081.64043,0.2,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_17.pt
vary_B2,100,6,2,18,GPArealModel,7.746112347,,0.439442317,5.878040311,1.462955206,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_18.pt
vary_B2,100,6,2,18,GPmodel,7.898624897,,0.468737251,3.661800319,1.117916598,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_18.pt
vary_B2,100,6,2,18,VI_best_tau_by_ELBO,8.132963181,,0.226156458,5.634823987,1.62488697,-1122.536572,0.2,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_18.pt
vary_B2,100,6,2,19,GPArealModel,7.875263214,,0.460300086,4.931570943,1.599203269,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_19.pt
vary_B2,100,6,2,19,GPmodel,7.906309128,,0.420393653,3.559547861,1.011114384,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_19.pt
vary_B2,100,6,2,19,VI_best_tau_by_ELBO,8.196259499,,0.22611171,4.419894612,1.605582229,-1101.474365,0.2,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_19.pt
vary_B2,100,6,2,20,GPArealModel,8.175303459,,0.476486778,3.751962722,1.146652002,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_20.pt
vary_B2,100,6,2,20,GPmodel,7.918744564,,0.573751285,2.571320455,1.144236646,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_20.pt
vary_B2,100,6,2,20,VI_best_tau_by_ELBO,8.127776146,,0.227105081,4.08722383,1.578031927,-1091.131665,0.2,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_20.pt
vary_B2,100,6,2,21,GPArealModel,7.997467041,,0.490464926,3.67247043,1.498967642,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_21.pt
vary_B2,100,6,2,21,GPmodel,7.936377048,,0.607943298,2.410996982,1.215541878,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_21.pt
vary_B2,100,6,2,21,VI_best_tau_by_ELBO,8.171422005,,0.225301564,3.65980061,1.67384998,-1091.56084,0.2,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_21.pt
vary_B2,100,6,2,22,GPArealModel,7.736254692,,0.563028628,4.019557464,1.274811847,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_22.pt
vary_B2,100,6,2,22,GPmodel,7.940103531,,0.608456167,2.651513681,1.170196498,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_22.pt
vary_B2,100,6,2,22,VI_best_tau_by_ELBO,8.072916031,,0.226697654,4.806330613,1.572813227,-1101.363184,0.2,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_22.pt
vary_B2,100,6,2,23,GPArealModel,7.986572266,,0.675297263,3.464974336,1.472330841,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_23.pt
vary_B2,100,6,2,23,GPmodel,7.890580177,,0.598355982,2.433934931,1.100743105,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_23.pt
vary_B2,100,6,2,23,VI_best_tau_by_ELBO,8.239187241,,0.22577098,2.992086815,1.812541098,-1095.491772,0.2,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_23.pt
vary_B2,100,6,2,24,GPArealModel,8.125490189,,0.304820261,4.331732837,2.120634049,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_24.pt
vary_B2,100,6,2,24,GPmodel,8.021537781,,0.43262674,2.952032104,1.174220026,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_24.pt
vary_B2,100,6,2,24,VI_best_tau_by_ELBO,8.261213303,,0.22574237,3.892154981,1.558418032,-1087.950293,0.2,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_24.pt
vary_B2,100,6,2,25,GPArealModel,7.691280842,,0.372592704,6.437223176,0.949799829,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_25.pt
vary_B2,100,6,2,25,GPmodel,8.03427887,,0.462246468,3.176957073,1.294877024,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_25.pt
vary_B2,100,6,2,25,VI_best_tau_by_ELBO,8.172801018,,0.225310698,4.662552109,1.651569597,-1110.948413,0.2,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_25.pt
vary_B2,100,6,2,26,GPArealModel,7.822966099,,0.393644616,5.636036393,1.427894516,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_26.pt
vary_B2,100,6,2,26,GPmodel,7.976003647,,0.414259438,3.592206052,1.049159403,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_26.pt
vary_B2,100,6,2,26,VI_best_tau_by_ELBO,8.141153336,,0.22602421,4.438382286,1.640165859,-1108.771265,0.2,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_26.pt
vary_B2,100,6,2,27,GPArealModel,7.983633995,,0.359491333,3.625758999,2.523978845,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_27.pt
vary_B2,100,6,2,27,GPmodel,7.916211605,,0.560057853,2.465264946,0.994870209,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_27.pt
vary_B2,100,6,2,27,VI_best_tau_by_ELBO,8.115426064,,0.226401001,3.689512548,1.49456079,-1071.682446,0.2,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_27.pt
vary_B2,100,6,2,28,GPArealModel,7.841003418,,0.942861384,2.169583813,1.403798422,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_28.pt
vary_B2,100,6,2,28,GPmodel,7.993427277,,1.433586954,1.502561038,1.364478819,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_28.pt
vary_B2,100,6,2,28,VI_best_tau_by_ELBO,8.154209137,,0.224724874,2.649325948,1.905185976,-1093.059399,0.2,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_28.pt
vary_B2,100,6,2,29,GPArealModel,7.854831696,,0.358433994,6.093993824,0.956199791,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_29.pt
vary_B2,100,6,2,29,GPmodel,7.987094879,,0.39732976,4.114636207,0.946623893,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_29.pt
vary_B2,100,6,2,29,VI_best_tau_by_ELBO,8.139041901,,0.226142615,5.613684723,1.454804987,-1105.65686,0.2,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_29.pt
vary_B2,100,6,2,30,GPArealModel,7.496262074,,0.416678541,4.010786762,2.533063882,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_30.pt
vary_B2,100,6,2,30,GPmodel,7.885241032,,0.610886824,3.009958966,1.032697482,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_30.pt
vary_B2,100,6,2,30,VI_best_tau_by_ELBO,8.066217422,,0.226664409,4.772506403,1.678459349,-1114.429321,0.2,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_30.pt
vary_B2,100,6,2,31,GPArealModel,8.004779816,,0.455633603,3.87942483,2.195508471,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_31.pt
vary_B2,100,6,2,31,GPmodel,7.921273232,,0.704471582,2.411657405,1.373087729,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_31.pt
vary_B2,100,6,2,31,VI_best_tau_by_ELBO,8.167255402,,0.225898653,3.545940148,1.701584551,-1097.690918,0.2,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_31.pt
vary_B2,100,6,2,32,GPArealModel,7.616844654,,0.37616235,4.994674929,0.867925101,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_32.pt
vary_B2,100,6,2,32,GPmodel,7.916137218,,0.479364713,2.901506288,1.068820927,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_32.pt
vary_B2,100,6,2,32,VI_best_tau_by_ELBO,8.086338043,,0.225586683,3.568333581,1.65697481,-1093.747559,0.2,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_32.pt
vary_B2,100,6,2,33,GPArealModel,8.288446426,,0.288203271,5.969078753,1.28680066,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_33.pt
vary_B2,100,6,2,33,GPmodel,7.939648151,,0.322546799,4.222477068,1.072572438,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_33.pt
vary_B2,100,6,2,33,VI_best_tau_by_ELBO,8.259681702,,0.22558099,4.682269057,1.488964983,-1097.530762,0.2,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_33.pt
vary_B2,100,6,2,34,GPArealModel,7.89995575,,0.378818282,4.155410819,1.423120742,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_34.pt
vary_B2,100,6,2,34,GPmodel,8.009459496,,0.540784664,2.533822229,1.073267081,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_34.pt
vary_B2,100,6,2,34,VI_best_tau_by_ELBO,8.209202766,,0.225907117,3.671382393,1.595535202,-1085.07168,0.2,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_34.pt
vary_B2,100,6,2,35,GPArealModel,7.691149235,,0.37038769,2.567365645,1.651557364,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_35.pt
vary_B2,100,6,2,35,GPmodel,7.954820156,,0.568039661,1.925589226,1.079456281,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_35.pt
vary_B2,100,6,2,35,VI_best_tau_by_ELBO,8.062995911,,0.226381674,2.719135393,1.45927845,-1044.762354,0.2,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_35.pt
vary_B2,100,6,2,36,GPArealModel,8.147748947,,0.548297439,2.7460838,1.568542235,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_36.pt
vary_B2,100,6,2,36,GPmodel,8.077280045,,0.539096315,2.267235788,0.949957302,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_36.pt
vary_B2,100,6,2,36,VI_best_tau_by_ELBO,8.264877319,,0.225981548,2.729170177,1.563745089,-1057.082739,0.2,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_36.pt
vary_B2,100,6,2,37,GPArealModel,8.164422989,,0.366543866,5.471286567,0.838211126,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_37.pt
vary_B2,100,6,2,37,GPmodel,7.966247559,,0.493677517,3.220309851,0.977333622,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_37.pt
vary_B2,100,6,2,37,VI_best_tau_by_ELBO,8.253382683,,0.22630614,4.452069996,1.531823661,-1091.09646,0.2,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_37.pt
vary_B2,100,6,2,38,GPArealModel,7.701780319,,0.445585611,3.887797041,2.049657621,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_38.pt
vary_B2,100,6,2,38,GPmodel,7.908638477,,0.664441817,2.454589482,1.241836995,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_38.pt
vary_B2,100,6,2,38,VI_best_tau_by_ELBO,8.009885788,,0.226423234,4.128387767,1.672836401,-1103.283936,0.2,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_38.pt
vary_B2,100,6,2,39,GPArealModel,8.115746498,,0.455529899,4.541081122,0.925178666,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_39.pt
vary_B2,100,6,2,39,GPmodel,8.013838768,,0.501676831,2.827123578,1.087078863,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_39.pt
vary_B2,100,6,2,39,VI_best_tau_by_ELBO,8.273024559,,0.226003811,4.31474069,1.549214599,-1089.857349,0.2,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_39.pt
vary_B2,100,6,2,40,GPArealModel,7.685968876,,0.525083928,4.0238061,1.661684937,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_40.pt
vary_B2,100,6,2,40,GPmodel,7.965623379,,0.596444946,2.624103367,1.022939664,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_40.pt
vary_B2,100,6,2,40,VI_best_tau_by_ELBO,8.144444466,,0.225990117,4.048220916,1.64803064,-1096.489722,0.2,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_40.pt
vary_B2,100,6,2,41,GPArealModel,8.09275341,,0.920181348,2.96625278,1.331801995,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_41.pt
vary_B2,100,6,2,41,GPmodel,7.963476181,,0.761611458,2.096839955,1.02525239,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_41.pt
vary_B2,100,6,2,41,VI_best_tau_by_ELBO,8.271079063,,0.226663351,3.507496366,1.727186769,-1093.789404,0.2,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_41.pt
vary_B2,100,6,2,42,GPArealModel,8.016665459,,0.523598404,3.258676153,1.95038538,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_42.pt
vary_B2,100,6,2,42,GPmodel,7.959143639,,0.598944812,2.428267846,1.106113821,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_42.pt
vary_B2,100,6,2,42,VI_best_tau_by_ELBO,8.102760315,,0.226225674,3.308794384,1.720271083,-1095.14248,0.2,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_42.pt
vary_B2,100,6,2,43,GPArealModel,7.981035709,,0.425308735,3.995562648,1.92512984,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_43.pt
vary_B2,100,6,2,43,GPmodel,7.912004948,,0.54766536,2.796724246,1.17001023,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_43.pt
vary_B2,100,6,2,43,VI_best_tau_by_ELBO,8.128089905,,0.226955861,4.181094308,1.656686368,-1105.711743,0.2,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_43.pt
vary_B2,100,6,2,44,GPArealModel,7.856118202,,0.439504477,4.177003151,1.64444656,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_44.pt
vary_B2,100,6,2,44,GPmodel,8.00097847,,0.561618799,2.706400694,1.228650838,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_44.pt
vary_B2,100,6,2,44,VI_best_tau_by_ELBO,8.158904076,,0.226017997,3.851190616,1.746668635,-1107.577881,0.2,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_44.pt
vary_B2,100,6,2,45,GPArealModel,8.00465107,,0.697351594,4.665316923,1.074665974,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_45.pt
vary_B2,100,6,2,45,GPmodel,7.8968606,,0.582682387,3.254126141,0.914044081,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_45.pt
vary_B2,100,6,2,45,VI_best_tau_by_ELBO,8.178536415,,0.226789176,5.621590112,1.557532093,-1110.451831,0.2,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_45.pt
vary_B2,100,6,2,46,GPArealModel,7.441454887,,0.289584369,6.140791759,1.19546939,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_46.pt
vary_B2,100,6,2,46,GPmodel,8.002648354,,0.311359175,3.810125395,1.291430562,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_46.pt
vary_B2,100,6,2,46,VI_best_tau_by_ELBO,8.122629166,,0.225436851,4.585109087,1.494699349,-1096.241064,0.2,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_46.pt
vary_B2,100,6,2,47,GPArealModel,7.627961636,,0.306534995,6.385125366,1.512192432,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_47.pt
vary_B2,100,6,2,47,GPmodel,7.950002193,,0.412043717,3.20478981,1.139688685,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_47.pt
vary_B2,100,6,2,47,VI_best_tau_by_ELBO,8.152525902,,0.22586368,4.889664926,1.42718714,-1087.374219,0.2,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_47.pt
vary_B2,100,6,2,48,GPArealModel,7.932162285,,0.46798518,3.90105141,1.892397536,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_48.pt
vary_B2,100,6,2,48,GPmodel,7.935557842,,0.544687074,2.724693144,0.996472339,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_48.pt
vary_B2,100,6,2,48,VI_best_tau_by_ELBO,8.076931,,0.226531327,4.081008896,1.525706167,-1083.256396,0.2,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_48.pt
vary_B2,100,6,2,49,GPArealModel,7.917294502,,0.948712197,3.639174059,1.356162768,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_49.pt
vary_B2,100,6,2,49,GPmodel,7.970481873,,0.812795892,2.281615805,1.216995571,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_49.pt
vary_B2,100,6,2,49,VI_best_tau_by_ELBO,8.204525948,,0.227041781,4.817398158,1.668666787,-1110.789893,0.2,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_49.pt
vary_B2,100,6,2,50,GPArealModel,7.887241364,,0.407367756,4.479746392,1.757478874,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_50.pt
vary_B2,100,6,2,50,GPmodel,7.954835415,,0.44976966,3.087140283,1.085687222,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_50.pt
vary_B2,100,6,2,50,VI_best_tau_by_ELBO,8.11439991,,0.22653228,4.831537663,1.392162939,-1079.759229,0.2,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_50.pt
vary_B2,100,6,2,51,GPArealModel,8.082855225,,0.451669791,5.21497637,1.411152552,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_51.pt
vary_B2,100,6,2,51,GPmodel,7.947426319,,0.449660081,3.92816364,0.989448745,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_51.pt
vary_B2,100,6,2,51,VI_best_tau_by_ELBO,8.144144058,,0.226274967,5.823909309,1.524132538,-1114.245142,0.2,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_51.pt
vary_B2,100,6,2,52,GPArealModel,8.395886421,,0.657456464,3.227838676,1.506767799,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_52.pt
vary_B2,100,6,2,52,GPmodel,7.960944653,,0.643757329,2.511956803,0.980531923,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_52.pt
vary_B2,100,6,2,52,VI_best_tau_by_ELBO,8.305007935,,0.225451946,3.224489753,1.788519448,-1095.139575,0.2,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_52.pt
vary_B2,100,6,2,53,GPArealModel,7.999520302,,0.321851364,4.882254261,1.911256934,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_53.pt
vary_B2,100,6,2,53,GPmodel,7.923825264,,0.397812209,3.158276792,1.141922991,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_53.pt
vary_B2,100,6,2,53,VI_best_tau_by_ELBO,8.148404121,,0.226103604,4.167227431,1.479445559,-1080.778442,0.2,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_53.pt
vary_B2,100,6,2,54,GPArealModel,8.009623528,,0.442777203,4.359317161,1.284307628,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_54.pt
vary_B2,100,6,2,54,GPmodel,7.937031746,,0.563614842,2.719055757,1.060975583,,,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_54.pt
vary_B2,100,6,2,54,VI_best_tau_by_ELBO,8.151218414,,0.226191878,4.15446086,1.638079522,-1099.024707,0.2,../data/results/vary_B2/B_100_n_6/phi_2.0/results_seed_54.pt
