EXP_FOLDER,B,n_i,phi_true,seed,method,Beta,Beta_vec,Phi,Sigmasq,Tausq,ELBO,tau_selected,Sigmasq_phi,results_path,n_correct_perm_s,n_correct_perm_x
vary_B2_annealed,49,6,2.0,35,VI_best_tau_by_ELBO,8.035797119140625,,0.26230865716934204,3.115773497992065,2.099607495067056,-659.2412475585937,0.9,,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_35.pt,6.0,6.0
vary_B2_annealed,49,6,2.0,36,GPArealModel,7.6093339920043945,,0.468634865721242,3.868822570263279,1.2144330907587595,,,8.255515868007503,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_36.pt,,
vary_B2_annealed,49,6,2.0,36,GPmodel,7.94643497467041,,0.6046021284777503,2.4719125510510715,0.9599023393499223,,,4.088494622529335,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_36.pt,,
vary_B2_annealed,49,6,2.0,36,VI_best_tau_by_ELBO,7.971836090087891,,0.26241928339004517,2.7310341502769937,2.065296212260973,-648.5932495117188,0.9,,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_36.pt,6.0,6.0
vary_B2_annealed,49,6,2.0,37,GPArealModel,7.463987827301025,,0.5294303484122191,4.743845288672839,0.7460965494756735,,,8.96028212757316,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_37.pt,,
vary_B2_annealed,49,6,2.0,37,GPmodel,7.912232398986816,,0.49657495024238063,3.335325161174052,0.935336579084661,,,6.716660112528962,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_37.pt,,
vary_B2_annealed,49,6,2.0,37,VI_best_tau_by_ELBO,8.1758394241333,,0.26269039511680603,3.395790972177661,1.9927984782068147,-680.7823852539062,0.9,,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_37.pt,6.0,6.0
vary_B2_annealed,49,6,2.0,38,GPArealModel,7.735944747924805,,0.5002482842154918,5.784502654842203,1.2622735220331525,,,11.563263358141603,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_38.pt,,
vary_B2_annealed,49,6,2.0,38,GPmodel,7.951111316680908,,0.5806353935757114,3.0765067894868365,1.282367807063853,,,5.298517492261137,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_38.pt,,
vary_B2_annealed,49,6,2.0,38,VI_best_tau_by_ELBO,8.058859825134277,,0.2624094784259796,3.1595420967953243,2.6202315291992857,-718.6533447265625,0.9,,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_38.pt,6.0,6.0
vary_B2_annealed,49,6,2.0,39,GPArealModel,7.313007354736328,,0.32555519623642465,5.738686839633922,1.0095034688344637,,,17.627385174544635,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_39.pt,,
vary_B2_annealed,49,6,2.0,39,GPmodel,7.90959358215332,,0.42848129590413503,3.560209455161983,0.8549795165067607,,,8.30890283705293,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_39.pt,,
vary_B2_annealed,49,6,2.0,39,VI_best_tau_by_ELBO,7.990952491760254,,0.26177120208740234,3.1905010413992985,1.9536261065703073,-668.3072021484375,0.9,,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_39.pt,6.0,6.0
vary_B2_annealed,49,6,2.0,40,GPArealModel,8.255967140197754,,0.6820088583652487,2.790782457355134,1.7693002304149303,,,4.092003238850213,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_40.pt,,
vary_B2_annealed,49,6,2.0,40,GPmodel,7.972046375274658,,0.7165191529637719,2.03160319094215,0.9850880909276295,,,2.8353787648784183,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_40.pt,,
vary_B2_annealed,49,6,2.0,40,VI_best_tau_by_ELBO,8.355847358703613,,0.2627706825733185,1.7670887157902337,2.0146146822595825,-638.6258544921875,0.9,,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_40.pt,6.0,6.0
vary_B2_annealed,49,6,2.0,41,GPArealModel,8.25537395477295,,1.0525448112242353,2.7015939377131453,1.3274235343918144,,,2.566725814334564,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_41.pt,,
vary_B2_annealed,49,6,2.0,41,GPmodel,7.983635902404785,,1.0519987841004892,1.8615041786150959,1.2733626929646418,,,1.76949270925895,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_41.pt,,
vary_B2_annealed,49,6,2.0,41,VI_best_tau_by_ELBO,8.324942588806152,,0.26303380727767944,1.507822776966761,2.3441750737267926,-650.1265991210937,0.9,,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_41.pt,6.0,6.0
vary_B2_annealed,49,6,2.0,42,GPArealModel,7.513697624206543,,0.6558456028271478,3.855161570581933,1.682452358440944,,,5.8781541783058735,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_42.pt,,
vary_B2_annealed,49,6,2.0,42,GPmodel,7.850013732910156,,0.6159509363545796,2.4986557511597787,1.1367052402058493,,,4.056582438120358,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_42.pt,,
vary_B2_annealed,49,6,2.0,42,VI_best_tau_by_ELBO,8.014005661010742,,0.2627358138561249,2.61415224382112,2.189821717185896,-660.4080444335938,0.9,,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_42.pt,6.0,6.0
vary_B2_annealed,49,6,2.0,43,GPArealModel,7.598726749420166,,0.7396214645100796,3.3239140735790396,1.7331747313701622,,,4.494074649091989,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_43.pt,,
vary_B2_annealed,49,6,2.0,43,GPmodel,7.93555212020874,,0.9174281618086612,2.028781143237385,1.303775288230515,,,2.2113787517027492,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_43.pt,,
vary_B2_annealed,49,6,2.0,43,VI_best_tau_by_ELBO,8.071184158325195,,0.2627492845058441,2.081534655268759,2.473346937363642,-660.8883911132813,0.9,,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_43.pt,6.0,6.0
vary_B2_annealed,49,6,2.0,44,GPArealModel,7.899849891662598,,0.31704586838765125,6.711233239207768,1.235520857161301,,,21.16801986204078,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_44.pt,,
vary_B2_annealed,49,6,2.0,44,GPmodel,7.938287734985352,,0.42640490154886423,3.578188997509232,1.07317200760235,,,8.391528766465614,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_44.pt,,
vary_B2_annealed,49,6,2.0,44,VI_best_tau_by_ELBO,8.188922882080078,,0.26182854175567627,2.631000202865653,2.3201850405463937,-661.2743530273438,0.9,,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_44.pt,4.0,6.0
vary_B2_annealed,49,6,2.0,45,GPArealModel,7.818294048309326,,0.3344278317729485,6.867112730732372,1.4830897455520298,,,20.53391517783313,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_45.pt,,
vary_B2_annealed,49,6,2.0,45,GPmodel,8.001014709472656,,0.4115858835265352,4.080604877139736,1.0302712131592804,,,9.914346046507829,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_45.pt,,
vary_B2_annealed,49,6,2.0,45,VI_best_tau_by_ELBO,8.047229766845703,,0.2622494101524353,5.072588388598349,1.933006375395705,-672.0765014648438,0.9,,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_45.pt,6.0,6.0
vary_B2_annealed,49,6,2.0,46,GPArealModel,7.738022804260254,,0.31401400720765443,5.913588233644314,1.0666667407706225,,,18.83224346018971,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_46.pt,,
vary_B2_annealed,49,6,2.0,46,GPmodel,7.982769012451172,,0.40743883287376237,2.9413944367704707,1.0731193248688635,,,7.2192294878328624,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_46.pt,,
vary_B2_annealed,49,6,2.0,46,VI_best_tau_by_ELBO,8.1334867477417,,0.2619355022907257,3.1035639601648057,1.8035259938745938,-652.6046997070313,0.9,,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_46.pt,6.0,6.0
vary_B2_annealed,49,6,2.0,47,GPArealModel,8.097662925720215,,0.35992807369886126,5.059145428010126,1.5149476218622664,,,14.055990064956502,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_47.pt,,
vary_B2_annealed,49,6,2.0,47,GPmodel,7.906621932983398,,0.564445461540631,2.729345774212217,1.3404379736331284,,,4.83544639859904,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_47.pt,,
vary_B2_annealed,49,6,2.0,47,VI_best_tau_by_ELBO,8.344487190246582,,0.26230067014694214,2.7765464913265743,2.1456088275635268,-657.8621704101563,0.9,,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_47.pt,6.0,6.0
vary_B2_annealed,49,6,2.0,48,GPArealModel,8.011336326599121,,0.4795424942009766,4.2703653092823375,1.3585032203015706,,,8.905082158355343,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_48.pt,,
vary_B2_annealed,49,6,2.0,48,GPmodel,7.936772346496582,,0.5239186735313788,3.1050081739222954,1.0015631474704199,,,5.926507931075545,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_48.pt,,
vary_B2_annealed,49,6,2.0,48,VI_best_tau_by_ELBO,8.091416358947754,,0.2627771496772766,3.7114020523186175,2.127815888892454,-663.315576171875,0.9,,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_48.pt,6.0,6.0
vary_B2_annealed,49,6,2.0,49,GPArealModel,7.594232559204102,,0.6040095007872379,5.513988710794996,1.2397204249967164,,,9.12897678531268,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_49.pt,,
vary_B2_annealed,49,6,2.0,49,GPmodel,7.9167914390563965,,0.5646776835825548,3.1768392923661937,1.013817759641093,,,5.6259338463864506,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_49.pt,,
vary_B2_annealed,49,6,2.0,49,VI_best_tau_by_ELBO,8.043069839477539,,0.262332022190094,3.9916983832242474,2.02815583925554,-683.524267578125,0.9,,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_49.pt,6.0,6.0
vary_B2_annealed,49,6,2.0,50,GPArealModel,7.137520790100098,,0.6547269399011807,1.6292603338468004,0.9133623248412284,,,2.488457759341181,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_50.pt,,
vary_B2_annealed,49,6,2.0,50,GPmodel,7.860334873199463,,1.1979272544393418,1.2596275113741986,1.0130938036428632,,,1.0515058462074427,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_50.pt,,
vary_B2_annealed,49,6,2.0,50,VI_best_tau_by_ELBO,7.830721378326416,,0.2626451849937439,0.9174933358465949,2.06621800604787,-619.4040283203125,0.9,,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_50.pt,1.0,6.0
vary_B2_annealed,49,6,2.0,51,GPArealModel,7.974002361297607,,0.4699517055062696,5.1245366811706505,1.004358223503897,,,10.904390006735031,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_51.pt,,
vary_B2_annealed,49,6,2.0,51,GPmodel,7.8375983238220215,,0.5069504703024534,3.05019501021845,1.2264004833396909,,,6.016751514992506,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_51.pt,,
vary_B2_annealed,49,6,2.0,51,VI_best_tau_by_ELBO,7.975142002105713,,0.2623339593410492,3.5672212218193877,2.377676940959745,-669.8107055664062,0.9,,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_51.pt,6.0,6.0
vary_B2_annealed,49,6,2.0,52,GPArealModel,7.725897312164307,,0.5441441252906233,3.5702536796511124,0.8284335848138081,,,6.561228016096409,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_52.pt,,
vary_B2_annealed,49,6,2.0,52,GPmodel,7.901764392852783,,0.7011857798321053,2.122661076908462,1.1727176421697567,,,3.027244901367966,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_52.pt,,
vary_B2_annealed,49,6,2.0,52,VI_best_tau_by_ELBO,8.066648483276367,,0.2626189589500427,2.2528729970776653,2.060393973787218,-649.1977783203125,0.9,,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_52.pt,6.0,6.0
vary_B2_annealed,49,6,2.0,53,GPArealModel,7.537745475769043,,0.24160565120836278,5.852410168063637,1.2795398319404334,,,24.22298542601749,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_53.pt,,
vary_B2_annealed,49,6,2.0,53,GPmodel,7.865353584289551,,0.33529842029038887,3.5017246549876475,0.8867102083742436,,,10.44360618208383,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_53.pt,,
vary_B2_annealed,49,6,2.0,53,VI_best_tau_by_ELBO,8.01168441772461,,0.2616826593875885,2.8336410992444176,1.6407161767477862,-657.6040649414062,0.9,,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_53.pt,6.0,6.0
vary_B2_annealed,49,6,2.0,54,GPArealModel,7.8048248291015625,,0.5714438287592948,3.9065683748246323,0.6606392881383721,,,6.836312124161846,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_54.pt,,
vary_B2_annealed,49,6,2.0,54,GPmodel,8.033711433410645,,0.65283450090257,2.375424600978147,1.1937960399191474,,,3.6386321459635282,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_54.pt,,
vary_B2_annealed,49,6,2.0,54,VI_best_tau_by_ELBO,8.133183479309082,,0.2630498707294464,3.4997894892865546,1.990978703116979,-657.1992065429688,0.9,,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_54.pt,6.0,6.0
vary_B2_annealed,49,6,2.0,55,GPArealModel,8.63817310333252,,0.3573063253656992,4.769408258368057,1.554384405813925,,,13.348233489811912,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_55.pt,,
vary_B2_annealed,49,6,2.0,55,GPmodel,8.058586120605469,,0.5361864558313297,3.2637612317933957,1.1839050508478435,,,6.086989323020292,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_55.pt,,
vary_B2_annealed,49,6,2.0,55,VI_best_tau_by_ELBO,8.382085800170898,,0.26243656873703003,3.857594411067976,2.236626825456665,-670.4962524414062,0.9,,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_55.pt,6.0,6.0
vary_B2_annealed,49,6,2.0,56,GPArealModel,8.252212524414062,,0.4065988960139248,3.4824799853609565,1.5809706842697453,,,8.564902707560947,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_56.pt,,
vary_B2_annealed,49,6,2.0,56,GPmodel,7.9389472007751465,,0.6026921944612548,2.3386660557230337,1.138667396161863,,,3.8803655949345126,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_56.pt,,
vary_B2_annealed,49,6,2.0,56,VI_best_tau_by_ELBO,8.157154083251953,,0.26223304867744446,1.9376907505293892,2.0815941864786534,-649.7800903320312,0.9,,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_56.pt,6.0,6.0
vary_B2_annealed,49,6,2.0,57,GPArealModel,7.839796543121338,,0.3326559138263802,4.106121071266355,2.2160228502880677,,,12.343448291766796,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_57.pt,,
vary_B2_annealed,49,6,2.0,57,GPmodel,8.016181945800781,,0.43677081612947444,3.399474199175806,0.9436764552737471,,,7.783199045441902,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_57.pt,,
vary_B2_annealed,49,6,2.0,57,VI_best_tau_by_ELBO,8.241585731506348,,0.2620256841182709,2.7567192563286063,1.8868442041917994,-664.1763793945313,0.9,,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_57.pt,6.0,6.0
vary_B2_annealed,49,6,2.0,58,GPArealModel,7.590855598449707,,0.5860427064527838,5.315279685477119,0.9048792288342267,,,9.069782162548524,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_58.pt,,
vary_B2_annealed,49,6,2.0,58,GPmodel,7.92455530166626,,0.5578060987566071,4.549894000942664,1.0239094120529066,,,8.156766322714521,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_58.pt,,
vary_B2_annealed,49,6,2.0,58,VI_best_tau_by_ELBO,8.085460662841797,,0.26299187541007996,5.448369855835045,2.6271584554537775,-694.4496337890625,0.9,,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_58.pt,6.0,6.0
vary_B2_annealed,49,6,2.0,59,GPArealModel,7.61805534362793,,0.621525741542741,3.996169986630525,0.9260471512598943,,,6.429612998347096,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_59.pt,,
vary_B2_annealed,49,6,2.0,59,GPmodel,7.885034084320068,,0.5055846797674605,3.086201249903533,0.850642607653677,,,6.104222246850925,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_59.pt,,
vary_B2_annealed,49,6,2.0,59,VI_best_tau_by_ELBO,8.094097137451172,,0.26269978284835815,2.9430400370572385,1.962501687762021,-649.5358520507813,0.9,,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_59.pt,6.0,6.0
vary_B2_annealed,49,6,2.0,60,GPArealModel,7.666568756103516,,0.5426256026247336,3.7025784671493676,2.012219176837055,,,6.823449629430735,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_60.pt,,
vary_B2_annealed,49,6,2.0,60,GPmodel,7.995116233825684,,0.7117236544481524,2.3009203005635697,1.3371571375781537,,,3.232884401386981,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_60.pt,,
vary_B2_annealed,49,6,2.0,60,VI_best_tau_by_ELBO,8.119173049926758,,0.2627142667770386,2.7936361261951363,2.2265397319232334,-660.3290893554688,0.9,,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_60.pt,6.0,6.0
vary_B2_annealed,49,6,2.0,61,GPArealModel,8.293042182922363,,0.30177138653803387,4.665413138107949,1.0745758681130564,,,15.460091135976345,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_61.pt,,
vary_B2_annealed,49,6,2.0,61,GPmodel,8.087100982666016,,0.3767809610036726,3.0053674853228753,1.0810456010525393,,,7.976431392173187,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_61.pt,,
vary_B2_annealed,49,6,2.0,61,VI_best_tau_by_ELBO,8.399341583251953,,0.26195216178894043,2.3062561996010866,1.8492942146860027,-663.9971923828125,0.9,,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_61.pt,6.0,6.0
vary_B2_annealed,49,6,2.0,62,GPArealModel,7.831336498260498,,0.5373094942003547,3.9265320455361685,0.6054878837628523,,,7.307765985746799,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_62.pt,,
vary_B2_annealed,49,6,2.0,62,GPmodel,7.825061798095703,,0.6327339222997717,2.67389413076441,1.316438246717103,,,4.225937691226856,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_62.pt,,
vary_B2_annealed,49,6,2.0,62,VI_best_tau_by_ELBO,7.992604732513428,,0.26289552450180054,3.067817035233787,2.370124832560639,-673.4779052734375,0.9,,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_62.pt,6.0,6.0
vary_B2_annealed,49,6,2.0,63,GPArealModel,7.643131732940674,,0.28934602920254776,2.983733626876317,3.028237382019085,,,10.311990923461563,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_63.pt,,
vary_B2_annealed,49,6,2.0,63,GPmodel,7.918613433837891,,0.5951645707653067,2.1004569079115596,1.0418896968404452,,,3.5292035364447796,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_63.pt,,
vary_B2_annealed,49,6,2.0,63,VI_best_tau_by_ELBO,8.069150924682617,,0.26256614923477173,1.9137767501925051,1.95388971494535,-640.4577392578125,0.9,,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_63.pt,6.0,6.0
vary_B2_annealed,49,6,2.0,64,GPArealModel,7.855366230010986,,0.384905284805474,3.3900344937012132,1.4442564183256434,,,8.807451151039642,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_64.pt,,
vary_B2_annealed,49,6,2.0,64,GPmodel,7.967857837677002,,0.6618723324887273,2.2969445986670554,1.3420197349357836,,,3.4703740977209914,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_64.pt,,
vary_B2_annealed,49,6,2.0,64,VI_best_tau_by_ELBO,8.345155715942383,,0.26253288984298706,1.6649260576419191,2.237859434823644,-653.065869140625,0.9,,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_64.pt,6.0,6.0
vary_B2_annealed,49,6,2.0,65,GPArealModel,8.621950149536133,,0.8368499878792988,2.265689934037709,2.0956826964883906,,,2.707402720742461,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_65.pt,,
vary_B2_annealed,49,6,2.0,65,GPmodel,7.966264247894287,,0.7262544628787333,2.2012133622203263,1.0037306785741877,,,3.030911993979547,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_65.pt,,
vary_B2_annealed,49,6,2.0,65,VI_best_tau_by_ELBO,8.702733039855957,,0.26252126693725586,1.370748406318179,2.210648449865781,-638.7190795898438,0.9,,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_65.pt,6.0,6.0
vary_B2_annealed,49,6,2.0,66,GPArealModel,7.3491106033325195,,0.4899698352993113,2.0760329885774738,0.9027872735762172,,,4.237062853694397,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_66.pt,,
vary_B2_annealed,49,6,2.0,66,GPmodel,7.980088233947754,,1.408740119450977,1.4702588913298578,1.3871153197426667,,,1.043669354644955,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_66.pt,,
vary_B2_annealed,49,6,2.0,66,VI_best_tau_by_ELBO,8.02685260772705,,0.26206278800964355,0.8814511570026416,2.4194383980230794,-638.96279296875,0.9,,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_66.pt,6.0,6.0
vary_B2_annealed,49,6,2.0,67,GPArealModel,7.863516330718994,,0.10180693752052854,3.1719021196847867,5.581932224088774,,,31.156050824583527,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_67.pt,,
vary_B2_annealed,49,6,2.0,67,GPmodel,7.844475746154785,,0.5007017098276066,3.3247129923090792,1.0265515568452135,,,6.6401071277623345,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_67.pt,,
vary_B2_annealed,49,6,2.0,67,VI_best_tau_by_ELBO,8.031396865844727,,0.2630770802497864,3.2997767391635655,1.9766298015993968,-661.3717407226562,0.9,,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_67.pt,6.0,6.0
vary_B2_annealed,49,6,2.0,68,GPArealModel,7.681888580322266,,0.42209859972781916,3.111341526766375,1.4248877589883968,,,7.371124966471469,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_68.pt,,
vary_B2_annealed,49,6,2.0,68,GPmodel,7.877536773681641,,0.6980033320030009,2.140901265488021,1.2534577780948613,,,3.067179148478358,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_68.pt,,
vary_B2_annealed,49,6,2.0,68,VI_best_tau_by_ELBO,8.028456687927246,,0.26208433508872986,1.513751772150122,2.3897897666811048,-651.3109130859375,0.9,,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_68.pt,4.0,6.0
vary_B2_annealed,49,6,2.0,69,GPArealModel,7.761496067047119,,0.5927858006887885,3.061469209787104,0.9488616325183881,,,5.164545450025666,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_69.pt,,
vary_B2_annealed,49,6,2.0,69,GPmodel,7.941366672515869,,0.8432429678959841,1.620749116831416,1.0778180621227706,,,1.9220428494949977,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_69.pt,,
vary_B2_annealed,49,6,2.0,69,VI_best_tau_by_ELBO,8.091357231140137,,0.2626815736293793,1.7854736244572424,2.0111017142314767,-632.2449829101563,0.9,,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_69.pt,6.0,6.0
vary_B2_annealed,49,6,2.0,70,GPArealModel,7.75750732421875,,0.3118881690135931,5.571338850246193,1.525002375291825,,,17.86325806415368,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_70.pt,,
vary_B2_annealed,49,6,2.0,70,GPmodel,8.019391059875488,,0.32183283295629556,4.0527105509995724,1.079491129837237,,,12.59259508662351,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_70.pt,,
vary_B2_annealed,49,6,2.0,70,VI_best_tau_by_ELBO,8.186043739318848,,0.26227182149887085,3.469473481749444,1.924852897335943,-663.656591796875,0.9,,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_70.pt,6.0,6.0
vary_B2_annealed,49,6,2.0,71,GPArealModel,7.7397379875183105,,0.26195053012261077,7.351719277967506,1.5561328323541288,,,28.06529643030842,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_71.pt,,
vary_B2_annealed,49,6,2.0,71,GPmodel,7.84506893157959,,0.2983186176688201,5.026919481247395,1.1591379728462492,,,16.850840623122135,../data/results/vary_B2_annealed/B_49_n_6/phi_2.0/results_seed_71.pt,,
